Date,long,short,longshort
1927-12-10,0.00051,0.0026600000000000005,-0.0021500000000000004
1927-12-12,0.0063100000000000005,0.012210000000000002,-0.005900000000000002
1927-12-13,0.00236,0.00546,-0.0030999999999999995
1927-12-14,-0.00409,-0.00379,-0.0002999999999999999
1927-12-15,0.00996,0.007710000000000001,0.0022499999999999994
1927-12-16,0.00436,0.008060000000000001,-0.003700000000000001
1927-12-17,0.0030099999999999997,-0.0034399999999999995,0.006449999999999999
1927-12-19,0.00026000000000000003,0.0037600000000000003,-0.0035000000000000005
1927-12-20,0.0021600000000000005,0.00021000000000000004,0.0019500000000000003
1927-12-21,0.0021100000000000003,-0.00064,0.0027500000000000003
1927-12-22,-0.0028399999999999996,-0.004939999999999999,0.0020999999999999994
1927-12-23,0.00021000000000000014,-0.0006399999999999999,0.0008500000000000001
1927-12-24,0.0034600000000000004,-0.00059,0.004050000000000001
1927-12-27,-0.00099,0.0018100000000000002,-0.0028000000000000004
1927-12-28,-0.00919,-0.007039999999999999,-0.002150000000000001
1927-12-29,-0.0052899999999999996,0.005710000000000001,-0.011
1927-12-30,0.01001,0.01041,-0.00040000000000000105
1927-12-31,0.00546,0.005260000000000001,0.0001999999999999988
1928-01-03,0.008900000000000002,0.010100000000000001,-0.0011999999999999997
1928-01-04,-0.001,-0.00055,-0.00045
1928-01-05,-0.0066,-0.009249999999999998,0.002649999999999998
1928-01-06,0.010100000000000001,0.009500000000000001,0.0005999999999999998
1928-01-07,0.0006999999999999999,-0.0022,0.0029
